610,30.8
611,29.3
612,30.3
613,29.8
614,30.3
615,30.3
616,30.8
617,29.8
618,30.8
619,31.2
620,30.8
621,31.2
622,31.7
623,31.7
624,31.7
625,31.2
626,32.2
627,30.3
628,31.2
629,30.8
630,30.8
631,31.7
632,30.8
633,31.7
634,31.7
635,31.7
636,31.2
637,31.2
638,31.2
639,31.7
640,30.8
641,29.8
642,30.8
643,30.3
644,30.8
645,30.8
646,30.8
647,30.3
648,30.3
649,30.8
650,30.8
651,28.8
652,28.8
653,29.8
654,29.3
655,30.8
656,30.3
657,30.8
658,31.2
659,30.8
660,31.2
661,31.7
662,30.8
663,31.7
664,30.8
665,30.3
666,31.2
667,31.7
668,31.2
669,31.7
670,31.2
671,31.7
672,32.2
673,31.2
674,31.7
675,32.2
676,30.8
677,31.2
678,31.2
679,32.2
680,30.8
681,31.2
682,31.2
683,30.8
684,30.8
685,31.2
686,30.3
687,30.8
688,31.7
689,31.2
690,30.8
691,31.7
692,31.7
693,31.2
694,31.2
695,31.7
696,31.7
697,31.7
698,31.7
699,32.2
700,31.7
701,31.2
702,31.2
703,32.2
704,32.2
705,32.7
706,31.7
707,31.7
708,31.7
709,32.2
710,33.7
711,34.7
712,33.7
713,33.2
714,32.2
715,32.7
716,34.2
717,33.7
718,34.2
719,33.2
720,34.2
721,35.6
722,35.6
723,36.1
724,36.1
725,35.2
726,34.7
727,35.2
728,35.2
729,35.6
730,36.6
731,37.1
732,37.1
733,37.1
734,38.1
735,38.1
736,38.1
737,38.6
738,39.1
739,39.1
740,38.6
741,38.6
742,36.6
743,37.1
744,37.6
745,36.6
746,36.6
747,36.6
748,36.1
749,35.6
750,36.1
751,36.6
752,37.6
753,38.6
754,37.1
755,38.1
756,37.6
757,38.1
758,37.1
759,37.6
760,38.1
761,38.1
762,38.6
763,37.1
764,38.6
765,39.1
766,38.1
767,39.1
768,38.1
769,39.1
770,36.6
771,36.1
772,34.7
773,35.2
774,36.6
775,36.1
776,36.6
777,35.2
778,33.2
779,33.2
780,31.7
781,31.2
782,33.7
783,34.2
784,34.7
785,34.7
786,34.7
787,35.2
788,35.2
789,35.6
790,35.6
791,37.6
792,37.6
793,37.1
794,35.6
795,36.1
796,34.2
797,34.7
798,34.7
799,34.2
800,33.2
801,34.2
802,33.2
803,34.7
804,35.6
805,36.1
806,36.1
807,36.6
808,35.2
809,36.1
810,36.1
811,38.1
812,37.6
813,37.6
814,35.6
815,34.7
816,35.2
817,35.2
818,34.7
819,33.7
820,35.2
821,35.2
822,34.7
823,33.7
824,34.2
825,32.7
826,31.7
827,31.7
828,32.7
829,32.2
830,32.2
831,31.7
832,32.2
833,31.7
834,31.7
835,32.7
836,33.2
837,35.2
838,34.7
839,33.7
840,35.6
841,37.1
842,37.1
843,36.1
844,37.1
845,37.6
846,38.6
847,38.6
848,38.6
849,38.1
850,35.6
851,37.1
852,37.6
853,37.1
854,37.6
855,38.6
856,38.1
857,38.6
858,36.6
859,37.6
860,37.1
861,34.7
862,34.7
863,35.2
864,34.7
865,34.7
866,36.1
867,35.6
868,36.1
869,34.7
870,33.7
871,35.2
872,36.6
873,37.6
874,38.6
875,37.6
876,39.1
877,38.1
878,39.6
879,40.5
880,40.5
881,40.0
882,39.6
883,38.1
884,38.1
885,37.1
886,38.1
887,38.6
888,36.1
889,36.6
890,38.1
891,38.1
892,37.1
893,37.6
894,37.6
895,37.1
896,37.6
897,37.1
898,37.6
899,38.6
900,39.1
901,37.1
902,37.6
903,37.1
904,36.6
905,38.1
906,38.1
907,37.1
908,35.6
909,35.6
910,35.2
911,35.2
912,35.6
913,36.1
914,35.2
915,35.2
916,35.2
917,35.2
918,36.1
919,34.7
920,35.6
921,36.1
922,36.1
923,35.6
924,35.2
925,35.6
926,35.6
927,35.6
928,36.6
929,37.1
930,36.6
931,34.7
932,32.2
933,31.7
934,31.7
935,32.2
936,32.7
937,30.8
938,30.3
939,29.3
940,30.3
941,28.3
942,28.8
943,27.3
944,27.3
945,27.8
946,27.8
947,26.9
948,27.3
949,27.3
950,27.3
951,26.9
952,26.4
953,26.4
954,25.4
955,24.9
956,25.4
957,24.9
958,24.9
959,24.9
960,23.9
961,24.4
962,24.4
963,24.4
964,23.9
965,23.9
966,23.9
967,23.4
968,23.4
969,23.4
970,23.4
971,22.9
972,23.4
973,23.4
974,23.4
975,23.4
976,23.4
977,22.9
978,23.4
979,22.9
980,22.5
981,22.9
982,22.9
983,22.9
984,22.9
985,22.9
986,22.5
987,22.5
988,22.5
989,22.5
990,22.9
991,22.5
992,22.5
993,22.5
994,22.5
995,22.0
996,22.0
997,22.0
998,22.0
999,22.0
1000,22.0
1001,22.5
1002,22.5
1003,22.0
1004,21.5
1005,21.5
1006,22.0
1007,21.5
1008,21.5
1009,21.5
1010,21.5
1011,21.5
1012,21.5
1013,21.5
1014,21.5
1015,21.5
1016,21.5
1017,21.5
1018,21.5
1019,21.5
1020,21.5
1021,21.0
1022,21.0
1023,21.5
1024,21.0
1025,21.0
1026,21.0
1027,21.0
1028,21.0
1029,21.5
1030,21.0
1031,21.0
1032,21.5
1033,20.5
1034,20.5
1035,20.5
1036,21.0
1037,21.0
1038,21.0
1039,21.0
1040,21.0
1041,21.0
1042,20.5
1043,21.0
1044,21.0
1045,21.0
1046,20.5
1047,21.0
1048,20.5
1049,21.0
1050,20.5
1051,21.0
1052,21.0
1053,20.5
1054,21.0
1055,21.0
1056,21.0
1057,21.0
1058,21.0
1059,20.5
1060,20.5
1061,20.5
1062,20.5
1063,20.5
1064,20.5
1065,20.5
1066,20.5
1067,20.5
1068,21.0
1069,20.5
1070,20.5
1071,20.5
1072,20.5
1073,21.0
1074,20.5
1075,20.5
1076,20.5
1077,20.5
1078,21.0
1079,20.0
1080,20.5
1081,20.5
1082,20.5
1083,20.5
1084,20.5
1085,20.5
1086,20.5
1087,20.5
1088,20.0
1089,20.5
1090,20.0
1091,20.5
1092,20.5
1093,20.5
1094,20.5
1095,20.5
1096,20.5
1097,20.0
1098,20.5
1099,20.5
1100,20.5
1101,20.5
1102,20.5
1103,20.5
1104,20.5
1105,20.0
1106,20.5
1107,20.5
1108,20.5
1109,20.5
1110,20.5
1111,20.5
1112,20.5
1113,20.5
1114,20.5
1115,20.5
1116,20.5
1117,20.0
1118,20.0
1119,20.5
1120,20.0
1121,20.0
1122,20.0
1123,20.5
1124,20.0
1125,20.0
1126,20.5
1127,20.5
1128,20.5
1129,19.5
1130,20.0
1131,20.0
1132,20.0
1133,20.0
1134,20.5
1135,20.5
1136,19.5
1137,20.5
1138,20.0
1139,19.5
1140,20.0
1141,20.0
1142,20.0
1143,20.0
1144,20.0
1145,20.0
1146,20.0
1147,19.5
1148,20.0
1149,19.5
1150,20.0
1151,20.0
1152,19.5
1153,20.0
1154,19.5
1155,20.0
1156,19.5
1157,19.5
1158,19.5
1159,19.5
1160,20.0
1161,19.5
1162,20.0
1163,19.5
1164,19.5
1165,19.5
1166,19.5
1167,19.5
1168,19.5
1169,19.5
1170,19.5
1171,19.5
1172,19.5
1173,19.5
1174,19.5
1175,19.5
1176,19.5
1177,19.5
1178,19.5
1179,19.5
1180,19.5
1181,19.0
1182,19.0
1183,19.0
1184,19.5
1185,19.5
1186,19.0
1187,19.5
1188,19.0
1189,19.5
1190,19.0
1191,19.5
1192,19.0
1193,19.0
1194,19.0
1195,19.5
1196,19.5
1197,19.0
1198,19.5
1199,19.5
1200,19.5
1201,19.5
1202,19.0
1203,19.5
1204,19.5
1205,19.0
1206,19.0
1207,19.0
1208,19.0
1209,19.0
1210,20.0
1211,19.0
1212,19.5
1213,19.0
1214,19.0
1215,19.0
1216,19.5
1217,19.0
1218,19.0
1219,18.6
1220,19.0
1221,19.0
1222,19.0
1223,19.0
1224,19.0
1225,19.0
1226,19.0
1227,19.0
1228,19.0
1229,19.0
1230,19.0
1231,19.5
1232,19.0
1233,19.0
1234,19.0
1235,19.0
1236,19.0
1237,19.0
1238,19.0
1239,19.0
1240,19.0
1241,19.0
1242,19.0
1243,19.0
1244,19.0
1245,19.0
1246,19.0
1247,19.0
1248,19.0
1249,19.0
1250,18.6
1251,19.0
1252,19.0
1253,19.0
1254,19.0
1255,19.0
1256,19.0
1257,18.6
1258,19.0
1259,19.0
1260,19.0
1261,18.6
1262,18.6
1263,18.6
1264,18.6
1265,18.6
1266,18.6
1267,18.6
1268,18.6
1269,18.6
1270,19.0
1271,18.6
1272,18.6
1273,19.0
1274,18.1
1275,18.6
1276,19.0
1277,18.6
1278,18.6
1279,18.6
1280,18.6
1281,18.6
1282,18.6
1283,18.1
1284,18.6
1285,18.6
1286,18.6
1287,18.6
1288,18.6
1289,18.6
1290,18.6
1291,18.6
1292,18.6
1293,18.6
1294,18.6
1295,18.6
1296,18.6
1297,18.1
1298,18.6
1299,18.6
1300,18.1
1301,18.6
1302,18.1
1303,18.1
1304,18.6
1305,18.6
1306,18.6
1307,18.1
1308,18.1
1309,18.1
1310,18.1
1311,18.1
1312,18.1
1313,17.6
1314,18.1
1315,18.1
1316,18.1
1317,18.1
1318,18.1
1319,18.1
1320,18.1
1321,18.1
1322,18.6
1323,18.6
1324,17.6
1325,18.1
1326,18.1
1327,18.1
1328,18.1
1329,18.1
1330,17.6
1331,18.6
1332,18.1
1333,18.1
1334,17.6
1335,17.6
1336,18.1
1337,17.6
1338,18.1
1339,17.6
1340,17.6
1341,18.1
1342,18.1
1343,18.1
1344,17.6
1345,18.1
1346,17.6
1347,17.6
1348,18.1
1349,17.6
1350,17.6
1351,17.6
1352,18.6
1353,18.1
1354,17.6
1355,18.1
1356,17.6
1357,18.1
1358,17.6
1359,17.6
1360,17.6
1361,18.1
1362,18.1
1363,17.6
1364,18.1
1365,17.6
1366,18.1
1367,17.6
1368,17.6
1369,17.6
1370,17.6
1371,17.6
1372,17.6
1373,18.1
1374,17.6
1375,17.6
1376,17.6
1377,17.6
1378,17.6
1379,17.6
1380,17.1
1381,17.6
1382,17.6
1383,17.6
1384,18.1
1385,17.6
1386,17.6
1387,17.6
1388,17.1
1389,17.6
1390,17.6
1391,17.6
1392,18.1
1393,17.6
1394,17.1
1395,17.1
1396,17.1
1397,17.6
1398,17.1
1399,18.1
1400,17.6
1401,17.6
1402,17.6
1403,17.6
1404,17.6
1405,17.6
1406,17.6
1407,17.6
1408,17.1
1409,17.6
1410,17.1
1411,17.6
1412,17.1
1413,17.6
1414,17.6
1415,17.6
